"TYPE"	"WORD"	"VALUE"
"zappeln"	"zappele"	-0.0048
"zappeln"	"zapple"	-0.0048
"zappeln"	"zappelst"	-0.0048
"zappeln"	"zappelt"	-0.0048
"zappeln"	"zapplest"	-0.0048
"zappeln"	"zapplet"	-0.0048
"zappeln"	"zappelte"	-0.0048
"zappeln"	"zappeltest"	-0.0048
"zappeln"	"zappelten"	-0.0048
"zappeln"	"gezappelt"	-0.0048
"zauberhaft"	"zauberhaft"	0.004
"zauberhaft"	"zauberhaftesten"	0.004
"zauberhaft"	"zauberhaftes"	0.004
"zauberhaft"	"zauberhaftestem"	0.004
"zauberhaft"	"zauberhafter"	0.004
"zauberhaft"	"zauberhaften"	0.004
"zauberhaft"	"zauberhaftem"	0.004
"zauberhaft"	"zauberhaftestes"	0.004
"zauberhaft"	"zauberhaftester"	0.004
"zauberhaft"	"zauberhafterer"	0.004
"zauberhaft"	"zauberhafteres"	0.004
"zauberhaft"	"zauberhaftere"	0.004
"zauberhaft"	"zauberhafterem"	0.004
"zauberhaft"	"zauberhafte"	0.004
"zauberhaft"	"zauberhafteren"	0.004
"zauberhaft"	"zauberhafteste"	0.004
"zaudern"	"zaudern"	-0.0048
"zaudern"	"zauderst"	-0.0048
"zaudern"	"zauderte"	-0.0048
"zaudern"	"zaudert"	-0.0048
"zaudern"	"zaudertet"	-0.0048
"zaudern"	"zaudere"	-0.0048
"zaudern"	"zaudertest"	-0.0048
"zaudern"	"zauderen"	-0.0048
"zaudern"	"zauderten"	-0.0048
"zaudern"	"gezaudert"	-0.0048
"zeitsparend"	"zeitsparend"	0.004
"zeitsparend"	"zeitsparendere"	0.004
"zeitsparend"	"zeitsparenderem"	0.004
"zeitsparend"	"zeitsparenderen"	0.004
"zeitsparend"	"zeitsparendem"	0.004
"zeitsparend"	"zeitsparende"	0.004
"zeitsparend"	"zeitsparendstem"	0.004
"zeitsparend"	"zeitsparendsten"	0.004
"zeitsparend"	"zeitsparendster"	0.004
"zeitsparend"	"zeitsparendstes"	0.004
"zeitsparend"	"zeitsparendste"	0.004
"zeitsparend"	"zeitsparenderer"	0.004
"zeitsparend"	"zeitsparenden"	0.004
"zeitsparend"	"zeitsparenderes"	0.004
"zeitsparend"	"zeitsparendes"	0.004
"zeitsparend"	"zeitsparender"	0.004
"Zeitverschwendung"	"Zeitverschwendung"	-0.3223
"Zeitverschwendung"	"Zeitverschwendungen"	-0.3223
"Zenit"	"Zenit"	0.004
"Zenit"	"Zenites"	0.004
"Zenit"	"Zeniten"	0.004
"Zenit"	"Zenits"	0.004
"Zenit"	"Zenite"	0.004
"zensieren"	"zensieren"	-0.315
"zensieren"	"zensiertet"	-0.315
"zensieren"	"zensiere"	-0.315
"zensieren"	"zensiertest"	-0.315
"zensieren"	"zensierst"	-0.315
"zensieren"	"zensierte"	-0.315
"zensieren"	"zensierten"	-0.315
"zensieren"	"zensieret"	-0.315
"zensieren"	"zensierest"	-0.315
"zensieren"	"zensiert"	-0.315
"Zensur"	"Zensur"	-0.3468
"Zensur"	"Zensuren"	-0.3468
"zerbrechen"	"zerbrechen"	-0.0522
"zerbrechen"	"zerbreche"	-0.0522
"zerbrechen"	"zerbrichst"	-0.0522
"zerbrechen"	"zerbricht"	-0.0522
"zerbrechen"	"zerbrecht"	-0.0522
"zerbrechen"	"zerbrechest"	-0.0522
"zerbrechen"	"zerbrechet"	-0.0522
"zerbrechen"	"zerbrach"	-0.0522
"zerbrechen"	"zerbrachst"	-0.0522
"zerbrechen"	"zerbrachen"	-0.0522
"zerbrechen"	"zerbracht"	-0.0522
"zerbrechen"	"zerbraeche"	-0.0522
"zerbrechen"	"zerbraechest"	-0.0522
"zerbrechen"	"zerbraechst"	-0.0522
"zerbrechen"	"zerbraechen"	-0.0522
"zerbrechen"	"zerbraechet"	-0.0522
"zerbrechen"	"zerbraecht"	-0.0522
"zerbrechen"	"zerbrochen"	-0.0522
"zerfressen"	"zerfressen"	-0.0048
"zerfressen"	"zerfresse"	-0.0048
"zerfressen"	"zerfrisst"	-0.0048
"zerfressen"	"zerfrisst"	-0.0048
"zerfressen"	"zerfresst"	-0.0048
"zerfressen"	"zerfresst"	-0.0048
"zerfressen"	"zerfressest"	-0.0048
"zerfressen"	"zerfresset"	-0.0048
"zerfressen"	"zerfrass"	-0.0048
"zerfressen"	"zerfrassest"	-0.0048
"zerfressen"	"zerfrasst"	-0.0048
"zerfressen"	"zerfrassen"	-0.0048
"zerfressen"	"zerfraesse"	-0.0048
"zerfressen"	"zerfraessest"	-0.0048
"zerfressen"	"zerfraessen"	-0.0048
"zerfressen"	"zerfraesset"	-0.0048
"zerren"	"zerren"	-0.0048
"zerren"	"zerrtet"	-0.0048
"zerren"	"zerrtest"	-0.0048
"zerren"	"zerret"	-0.0048
"zerren"	"zerrest"	-0.0048
"zerren"	"gezerrt"	-0.0048
"zerren"	"zerrten"	-0.0048
"zerren"	"zerrt"	-0.0048
"zerren"	"zerre"	-0.0048
"zerren"	"zerrst"	-0.0048
"zerren"	"zerrte"	-0.0048
"zerrissen"	"zerrissen"	-0.4776
"zerrissen"	"zerrissenes"	-0.4776
"zerrissen"	"zerrissener"	-0.4776
"zerrissen"	"zerrissenen"	-0.4776
"zerrissen"	"zerrissenster"	-0.4776
"zerrissen"	"zerrissenstes"	-0.4776
"zerrissen"	"zerrissenste"	-0.4776
"zerrissen"	"zerrissenerer"	-0.4776
"zerrissen"	"zerrissenstem"	-0.4776
"zerrissen"	"zerrissensten"	-0.4776
"zerrissen"	"zerrisseneres"	-0.4776
"zerrissen"	"zerrissenerem"	-0.4776
"zerrissen"	"zerrisseneren"	-0.4776
"zerrissen"	"zerrissenere"	-0.4776
"zerrissen"	"zerrissenem"	-0.4776
"zerrissen"	"zerrissene"	-0.4776
"Zerrung"	"Zerrung"	-0.0048
"Zerrung"	"Zerrungen"	-0.0048
"zerschlagen"	"zerschlagen"	-0.0048
"zerschlagen"	"zerschlagenere"	-0.0048
"zerschlagen"	"zerschlagenerem"	-0.0048
"zerschlagen"	"zerschlagenste"	-0.0048
"zerschlagen"	"zerschlageneren"	-0.0048
"zerschlagen"	"zerschlagenem"	-0.0048
"zerschlagen"	"zerschlagenstem"	-0.0048
"zerschlagen"	"zerschlagenen"	-0.0048
"zerschlagen"	"zerschlagenerer"	-0.0048
"zerschlagen"	"zerschlagensten"	-0.0048
"zerschlagen"	"zerschlageneres"	-0.0048
"zerschlagen"	"zerschlagener"	-0.0048
"zerschlagen"	"zerschlagenstes"	-0.0048
"zerschlagen"	"zerschlagenes"	-0.0048
"zerschlagen"	"zerschlagenster"	-0.0048
"zerschlagen"	"zerschlagene"	-0.0048
"Zerschlagung"	"Zerschlagung"	-0.0048
"Zerschlagung"	"Zerschlagungen"	-0.0048
"zerschmettern"	"zerschmettern"	-0.0048
"zerschmettern"	"zerschmettertest"	-0.0048
"zerschmettern"	"zerschmetterten"	-0.0048
"zerschmettern"	"zerschmetterst"	-0.0048
"zerschmettern"	"zerschmettere"	-0.0048
"zerschmettern"	"zerschmettert"	-0.0048
"zerschmettern"	"zerschmetter"	-0.0048
"zerschmettern"	"zerschmetteren"	-0.0048
"zerschmettern"	"zerschmettertet"	-0.0048
"zerschmettern"	"zerschmetterte"	-0.0048
"zerschunden"	"zerschunden"	-0.0048
"zerschunden"	"zerschundnerem"	-0.0048
"zerschunden"	"zerschundene"	-0.0048
"zerschunden"	"zerschundeneres"	-0.0048
"zerschunden"	"zerschundenerer"	-0.0048
"zerschunden"	"zerschundneren"	-0.0048
"zerschunden"	"zerschundenstes"	-0.0048
"zerschunden"	"zerschundneres"	-0.0048
"zerschunden"	"zerschundenster"	-0.0048
"zerschunden"	"zerschundeneren"	-0.0048
"zerschunden"	"zerschundnerer"	-0.0048
"zerschunden"	"zerschundnere"	-0.0048
"zerschunden"	"zerschundenerem"	-0.0048
"zerschunden"	"zerschundner"	-0.0048
"zerschunden"	"zerschundenes"	-0.0048
"zerschunden"	"zerschundener"	-0.0048
"zerschunden"	"zerschundenste"	-0.0048
"zerschunden"	"zerschundenen"	-0.0048
"zerschunden"	"zerschundenere"	-0.0048
"zerschunden"	"zerschundenem"	-0.0048
"zerschunden"	"zerschundenst"	-0.0048
"zerschunden"	"zerschundenstem"	-0.0048
"zerschunden"	"zerschundensten"	-0.0048
"zersetzen"	"zersetzen"	-0.0048
"zersetzen"	"zersetzte"	-0.0048
"zersetzen"	"zersetztet"	-0.0048
"zersetzen"	"zersetzest"	-0.0048
"zersetzen"	"zersetzten"	-0.0048
"zersetzen"	"zersetztest"	-0.0048
"zersetzen"	"zersetzet"	-0.0048
"zersetzen"	"zersetze"	-0.0048
"zersetzen"	"zersetzt"	-0.0048
"zersetzend"	"zersetzend"	-0.0048
"zersetzend"	"zersetzende"	-0.0048
"zersetzend"	"zersetzendem"	-0.0048
"zersetzend"	"zersetzenden"	-0.0048
"zersetzend"	"zersetzender"	-0.0048
"zersetzend"	"zersetzendes"	-0.0048
"zersetzend"	"zersetzendere"	-0.0048
"zersetzend"	"zersetzenderem"	-0.0048
"zersetzend"	"zersetzenderen"	-0.0048
"zersetzend"	"zersetzenderer"	-0.0048
"zersetzend"	"zersetzenderes"	-0.0048
"zersetzend"	"zersetzendste"	-0.0048
"zersetzend"	"zersetzendstem"	-0.0048
"zersetzend"	"zersetzendsten"	-0.0048
"zersetzend"	"zersetzendster"	-0.0048
"zersetzend"	"zersetzendstes"	-0.0048
"zerstoeren"	"zerstoeren"	-0.5131
"zerstoeren"	"zerstoeret"	-0.5131
"zerstoeren"	"zerstoerest"	-0.5131
"zerstoeren"	"zerstoerten"	-0.5131
"zerstoeren"	"zerstoerte"	-0.5131
"zerstoeren"	"zerstoerst"	-0.5131
"zerstoeren"	"zerstoertest"	-0.5131
"zerstoeren"	"zerstoere"	-0.5131
"zerstoeren"	"zerstoert"	-0.5131
"zerstoeren"	"zerstoertet"	-0.5131
"zerstoererisch"	"zerstoererisch"	-0.4715
"zerstoererisch"	"zerstoererischsten"	-0.4715
"zerstoererisch"	"zerstoererischerer"	-0.4715
"zerstoererisch"	"zerstoererischstem"	-0.4715
"zerstoererisch"	"zerstoererischeres"	-0.4715
"zerstoererisch"	"zerstoererischstes"	-0.4715
"zerstoererisch"	"zerstoererischster"	-0.4715
"zerstoererisch"	"zerstoererische"	-0.4715
"zerstoererisch"	"zerstoererischem"	-0.4715
"zerstoererisch"	"zerstoererischere"	-0.4715
"zerstoererisch"	"zerstoererischen"	-0.4715
"zerstoererisch"	"zerstoererisches"	-0.4715
"zerstoererisch"	"zerstoererischerem"	-0.4715
"zerstoererisch"	"zerstoererischeren"	-0.4715
"zerstoererisch"	"zerstoererischer"	-0.4715
"zerstoererisch"	"zerstoererischste"	-0.4715
"zerstoert"	"zerstoert"	-0.503
"zerstoert"	"zerstoerte"	-0.503
"zerstoert"	"zerstoertem"	-0.503
"zerstoert"	"zerstoerten"	-0.503
"zerstoert"	"zerstoerter"	-0.503
"zerstoert"	"zerstoertes"	-0.503
"Zerstoerung"	"Zerstoerung"	-0.3578
"Zerstoerung"	"Zerstoerungen"	-0.3578
"zerstreuen"	"zerstreuen"	-0.0048
"zerstreuen"	"zerstreue"	-0.0048
"zerstreuen"	"zerstreust"	-0.0048
"zerstreuen"	"zerstreut"	-0.0048
"zerstreuen"	"zerstreuest"	-0.0048
"zerstreuen"	"zerstreuet"	-0.0048
"zerstreuen"	"zerstreute"	-0.0048
"zerstreuen"	"zerstreutest"	-0.0048
"zerstreuen"	"zerstreuten"	-0.0048
"zerstreuen"	"zerstreutet"	-0.0048
"Ziel"	"Ziel"	0.004
"Ziel"	"Ziels"	0.004
"Ziel"	"Ziele"	0.004
"Ziel"	"Zieles"	0.004
"Ziel"	"Zielen"	0.004
"zielgerichtet"	"zielgerichtet"	0.004
"zielgerichtet"	"zielgerichtetem"	0.004
"zielgerichtet"	"zielgerichteten"	0.004
"zielgerichtet"	"zielgerichtete"	0.004
"zielgerichtet"	"zielgerichteter"	0.004
"zielgerichtet"	"zielgerichtetes"	0.004
"ziellos"	"ziellos"	-0.3305
"ziellos"	"ziellose"	-0.3305
"ziellos"	"zielloser"	-0.3305
"ziellos"	"ziellosen"	-0.3305
"ziellos"	"ziellosem"	-0.3305
"ziellos"	"zielloseste"	-0.3305
"ziellos"	"zielloserem"	-0.3305
"ziellos"	"zielloses"	-0.3305
"ziellos"	"zielloserer"	-0.3305
"ziellos"	"zielloseres"	-0.3305
"ziellos"	"zielloseren"	-0.3305
"ziellos"	"ziellosester"	-0.3305
"ziellos"	"ziellosestes"	-0.3305
"ziellos"	"ziellosere"	-0.3305
"ziellos"	"ziellosestem"	-0.3305
"ziellos"	"ziellosesten"	-0.3305
"Ziellosigkeit"	"Ziellosigkeit"	-0.0048
"zielstrebig"	"zielstrebig"	0.1955
"zielstrebig"	"zielstrebigeren"	0.1955
"zielstrebig"	"zielstrebigerem"	0.1955
"zielstrebig"	"zielstrebiges"	0.1955
"zielstrebig"	"zielstrebigstem"	0.1955
"zielstrebig"	"zielstrebiger"	0.1955
"zielstrebig"	"zielstrebigsten"	0.1955
"zielstrebig"	"zielstrebige"	0.1955
"zielstrebig"	"zielstrebigstes"	0.1955
"zielstrebig"	"zielstrebigster"	0.1955
"zielstrebig"	"zielstrebigem"	0.1955
"zielstrebig"	"zielstrebigen"	0.1955
"zielstrebig"	"zielstrebigste"	0.1955
"zielstrebig"	"zielstrebigere"	0.1955
"zielstrebig"	"zielstrebigeres"	0.1955
"zielstrebig"	"zielstrebigerer"	0.1955
"zittern"	"zittern"	-0.0048
"zittern"	"zitteren"	-0.0048
"zittern"	"zitterte"	-0.0048
"zittern"	"zitterst"	-0.0048
"zittern"	"zitterten"	-0.0048
"zittern"	"zittertet"	-0.0048
"zittern"	"zittertest"	-0.0048
"zittern"	"zittert"	-0.0048
"zittern"	"zittere"	-0.0048
"zittern"	"gezittert"	-0.0048
"zivilisiert"	"zivilisiert"	0.004
"zivilisiert"	"zivilisiertes"	0.004
"zivilisiert"	"zivilisierterem"	0.004
"zivilisiert"	"zivilisierteste"	0.004
"zivilisiert"	"zivilisierteren"	0.004
"zivilisiert"	"zivilisiertesten"	0.004
"zivilisiert"	"zivilisierteres"	0.004
"zivilisiert"	"zivilisierterer"	0.004
"zivilisiert"	"zivilisiertestem"	0.004
"zivilisiert"	"zivilisiertestes"	0.004
"zivilisiert"	"zivilisiertester"	0.004
"zivilisiert"	"zivilisiertere"	0.004
"zivilisiert"	"zivilisiertem"	0.004
"zivilisiert"	"zivilisierten"	0.004
"zivilisiert"	"zivilisierter"	0.004
"zivilisiert"	"zivilisierte"	0.004
"zoegern"	"zoegern"	-0.0048
"zoegern"	"gezoegert"	-0.0048
"zoegern"	"zoegertet"	-0.0048
"zoegern"	"zoegeren"	-0.0048
"zoegern"	"zoegerst"	-0.0048
"zoegern"	"zoegertest"	-0.0048
"zoegern"	"zoegerte"	-0.0048
"zoegern"	"zoegerten"	-0.0048
"zoegern"	"zoegert"	-0.0048
"zoegern"	"zoegere"	-0.0048
"Zoll"	"Zoll"	-0.0048
"Zoll"	"Zolls"	-0.0048
"Zoll"	"Zoelle"	-0.0048
"Zoll"	"Zolles"	-0.0048
"Zoll"	"Zoellen"	-0.0048
"Zorn"	"Zorn"	-0.3537
"Zorn"	"Zorns"	-0.3537
"Zorn"	"Zornes"	-0.3537
"Zorn"	"Zorne"	-0.3537
"zornig"	"zornig"	-0.1853
"zornig"	"zornigerer"	-0.1853
"zornig"	"zorniges"	-0.1853
"zornig"	"zorniger"	-0.1853
"zornig"	"zornigeres"	-0.1853
"zornig"	"zornige"	-0.1853
"zornig"	"zornigen"	-0.1853
"zornig"	"zornigem"	-0.1853
"zornig"	"zornigste"	-0.1853
"zornig"	"zornigeren"	-0.1853
"zornig"	"zornigerem"	-0.1853
"zornig"	"zornigere"	-0.1853
"zornig"	"zornigsten"	-0.1853
"zornig"	"zornigstem"	-0.1853
"zornig"	"zornigster"	-0.1853
"zornig"	"zornigstes"	-0.1853
"zuechtigen"	"zuechtigen"	-0.0048
"zuechtigen"	"zuechtigt"	-0.0048
"zuechtigen"	"zuechtigtest"	-0.0048
"zuechtigen"	"zuechtige"	-0.0048
"zuechtigen"	"gezuechtigt"	-0.0048
"zuechtigen"	"zuechtigtet"	-0.0048
"zuechtigen"	"zuechtigest"	-0.0048
"zuechtigen"	"zuechtiget"	-0.0048
"zuechtigen"	"zuechtigst"	-0.0048
"zuechtigen"	"zuechtigte"	-0.0048
"zuechtigen"	"zuechtigten"	-0.0048
"zufliessen"	"zufliessen"	0.004
"zufliessen"	"zufliesse"	0.004
"zufliessen"	"zufliesst"	0.004
"zufliessen"	"zufliessest"	0.004
"zufliessen"	"zufliesset"	0.004
"zufliessen"	"zufloss"	0.004
"zufliessen"	"zufloss"	0.004
"zufliessen"	"zuflossest"	0.004
"zufliessen"	"zuflosst"	0.004
"zufliessen"	"zuflosst"	0.004
"zufliessen"	"zuflossen"	0.004
"zufliessen"	"zufloesse"	0.004
"zufliessen"	"zufloessest"	0.004
"zufliessen"	"zufloessen"	0.004
"Zuflucht"	"Zuflucht"	0.004
"Zuflucht"	"Zufluchten"	0.004
"zufrieden"	"zufrieden"	0.393
"zufrieden"	"zufriednere"	0.393
"zufrieden"	"zufriedner"	0.393
"zufrieden"	"zufriedenerem"	0.393
"zufrieden"	"zufriedneres"	0.393
"zufrieden"	"zufriedenstes"	0.393
"zufrieden"	"zufriedenster"	0.393
"zufrieden"	"zufriednerer"	0.393
"zufrieden"	"zufriedensten"	0.393
"zufrieden"	"zufriedene"	0.393
"zufrieden"	"zufriednerem"	0.393
"zufrieden"	"zufriedenstem"	0.393
"zufrieden"	"zufriedneren"	0.393
"zufrieden"	"zufriedenes"	0.393
"zufrieden"	"zufriedenste"	0.393
"zufrieden"	"zufriedenere"	0.393
"Zufriedenheit"	"Zufriedenheit"	0.2207
"zufriedenstellend"	"zufriedenstellend"	0.004
"zufriedenstellend"	"zufriedenstellender"	0.004
"zufriedenstellend"	"zufriedenstellendes"	0.004
"zufriedenstellend"	"zufriedenstellende"	0.004
"zufriedenstellend"	"zufriedenstellenden"	0.004
"zufriedenstellend"	"zufriedenstellendem"	0.004
"zufriedenstellend"	"zufriedenstellenderer"	0.004
"zufriedenstellend"	"zufriedenstellenderes"	0.004
"zufriedenstellend"	"zufriedenstellenderem"	0.004
"zufriedenstellend"	"zufriedenstellenderen"	0.004
"zufriedenstellend"	"zufriedenstellendere"	0.004
"zufriedenstellend"	"zufriedenstellendster"	0.004
"zufriedenstellend"	"zufriedenstellendstes"	0.004
"zufriedenstellend"	"zufriedenstellendste"	0.004
"zufriedenstellend"	"zufriedenstellendsten"	0.004
"zufriedenstellend"	"zufriedenstellendstem"	0.004
"zufriedenstellend"	"zufriedenem"	0.004
"zufriedenstellend"	"zufriedenen"	0.004
"zufriedenstellend"	"zufriedeneren"	0.004
"zufriedenstellend"	"zufriedeneres"	0.004
"zufriedenstellend"	"zufriedener"	0.004
"zufriedenstellend"	"zufriedenerer"	0.004
"zufuegen"	"zufuegen"	0.004
"zufuegen"	"zufuege"	0.004
"zufuegen"	"zufuegst"	0.004
"zufuegen"	"zufuegest"	0.004
"zufuegen"	"zufuegt"	0.004
"zufuegen"	"zufueget"	0.004
"zufuegen"	"zufuegte"	0.004
"zufuegen"	"zufuegtest"	0.004
"zufuegen"	"zufuegten"	0.004
"zufuegen"	"zufuegtet"	0.004
"zufuegen"	"zufuegend"	0.004
"zufuegen"	"zuzufuegen"	0.004
"zufuegen"	"zugefuegt"	0.004
"Zugabe"	"Zugabe"	0.0882
"Zugabe"	"Zugaben"	0.0882
"zugaenglich"	"zugaenglich"	0.004
"zugaenglich"	"zugaenglichste"	0.004
"zugaenglich"	"zugaenglicher"	0.004
"zugaenglich"	"zugaenglicherem"	0.004
"zugaenglich"	"zugaenglicheren"	0.004
"zugaenglich"	"zugaengliches"	0.004
"zugaenglich"	"zugaenglichstes"	0.004
"zugaenglich"	"zugaenglicherer"	0.004
"zugaenglich"	"zugaenglicheres"	0.004
"zugaenglich"	"zugaenglichstem"	0.004
"zugaenglich"	"zugaenglichster"	0.004
"zugaenglich"	"zugaenglichsten"	0.004
"zugaenglich"	"zugaenglichem"	0.004
"zugaenglich"	"zugaenglichere"	0.004
"zugaenglich"	"zugaengliche"	0.004
"zugaenglich"	"zugaenglichen"	0.004
"Zugaenglichkeit"	"Zugaenglichkeit"	0.004
"zugeben"	"zugeben"	0.004
"zugeben"	"zugebe"	0.004
"zugeben"	"zugibst"	0.004
"zugeben"	"zugebest"	0.004
"zugeben"	"zugibt"	0.004
"zugeben"	"zugebt"	0.004
"zugeben"	"zugab"	0.004
"zugeben"	"zugaebe"	0.004
"zugeben"	"zugabst"	0.004
"zugeben"	"zugaebest"	0.004
"zugeben"	"zugaebst"	0.004
"zugeben"	"zugaben"	0.004
"zugeben"	"zugaeben"	0.004
"zugeben"	"zugabt"	0.004
"zugeben"	"zugaebet"	0.004
"zugeben"	"zugaebt"	0.004
"zugreifen"	"zugreifen"	0.004
"zugreifen"	"zugreife"	0.004
"zugreifen"	"zugreifst"	0.004
"zugreifen"	"zugreift"	0.004
"zugreifen"	"zugreifet"	0.004
"zugreifen"	"zugriff"	0.004
"zugreifen"	"zugriffe"	0.004
"zugreifen"	"zugriffst"	0.004
"zugreifen"	"zugriffest"	0.004
"zugreifen"	"zugriffen"	0.004
"zugreifen"	"zugrifft"	0.004
"zugreifen"	"zugriffet"	0.004
"zugreifen"	"zugreifend"	0.004
"zugreifen"	"zuzugreifen"	0.004
"zugreifen"	"zugegriffen"	0.004
"zukunftsweisend"	"zukunftsweisend"	0.0859
"zukunftsweisend"	"zukunftsweisendem"	0.0859
"zukunftsweisend"	"zukunftsweisenden"	0.0859
"zukunftsweisend"	"zukunftsweisende"	0.0859
"zukunftsweisend"	"zukunftsweisendes"	0.0859
"zukunftsweisend"	"zukunftsweisender"	0.0859
"Zulage"	"Zulage"	0.004
"Zulage"	"Zulagen"	0.004
"zulaessig"	"zulaessig"	0.004
"zulaessig"	"zulaessige"	0.004
"zulaessig"	"zulaessiger"	0.004
"zulaessig"	"zulaessiges"	0.004
"zulaessig"	"zulaessigen"	0.004
"zulaessig"	"zulaessigem"	0.004
"Zulaessigkeit"	"Zulaessigkeit"	0.004
"zulegen"	"zulegen"	0.0922
"zulegen"	"zulegest"	0.0922
"zulegen"	"zulegtet"	0.0922
"zulegen"	"zugelegt"	0.0922
"zulegen"	"zulegten"	0.0922
"zulegen"	"zulegst"	0.0922
"zulegen"	"zulegte"	0.0922
"zulegen"	"zulegt"	0.0922
"zulegen"	"zuleget"	0.0922
"zulegen"	"zulege"	0.0922
"zulegen"	"zulegtest"	0.0922
"zulegen"	"zulegend"	0.0922
"zulegen"	"zuzulegen"	0.0922
"Zumutung"	"Zumutung"	-0.3286
"Zumutung"	"Zumutungen"	-0.3286
"Zuneigung"	"Zuneigung"	0.004
"Zuneigung"	"Zuneigungen"	0.004
"zurueckbleiben"	"zurueckbleiben"	-0.1831
"zurueckbleiben"	"zurueckbleibe"	-0.1831
"zurueckbleiben"	"zurueckbleibst"	-0.1831
"zurueckbleiben"	"zurueckbleibt"	-0.1831
"zurueckbleiben"	"zurueckbleibest"	-0.1831
"zurueckbleiben"	"zurueckbleibet"	-0.1831
"zurueckbleiben"	"zurueckblieb"	-0.1831
"zurueckbleiben"	"zurueckbliebst"	-0.1831
"zurueckbleiben"	"zurueckblieben"	-0.1831
"zurueckbleiben"	"zurueckbliebt"	-0.1831
"zurueckbleiben"	"zurueckbliebe"	-0.1831
"zurueckbleiben"	"zurueckbliebest"	-0.1831
"zurueckbleiben"	"zurueckbliebet"	-0.1831
"zurueckgeben"	"zurueckgeben"	-0.0619
"zurueckgeben"	"zurueckgebe"	-0.0619
"zurueckgeben"	"zurueckgibst"	-0.0619
"zurueckgeben"	"zurueckgibt"	-0.0619
"zurueckgeben"	"zurueckgebt"	-0.0619
"zurueckgeben"	"zurueckgebest"	-0.0619
"zurueckgeben"	"zurueckgebet"	-0.0619
"zurueckgeben"	"zurueckgab"	-0.0619
"zurueckgeben"	"zurueckgabst"	-0.0619
"zurueckgeben"	"zurueckgaben"	-0.0619
"zurueckgeben"	"zurueckgabt"	-0.0619
"zurueckgeben"	"zurueckgaebe"	-0.0619
"zurueckgeben"	"zurueckgaebest"	-0.0619
"zurueckgeben"	"zurueckgaebst"	-0.0619
"zurueckgeben"	"zurueckgaeben"	-0.0619
"zurueckgeben"	"zurueckgaebet"	-0.0619
"zurueckgeben"	"zurueckgaebt"	-0.0619
"zurueckgegeben"	"zurueckgegeben"	-0.3502
"zurueckgegeben"	"zurueckgegebene"	-0.3502
"zurueckgegeben"	"zurueckgegebenem"	-0.3502
"zurueckgegeben"	"zurueckgegebenen"	-0.3502
"zurueckgegeben"	"zurueckgegebener"	-0.3502
"zurueckgegeben"	"zurueckgegebenes"	-0.3502
"zurueckgehen"	"zurueckgehen"	-0.0048
"zurueckgehen"	"zurueckgehe"	-0.0048
"zurueckgehen"	"zurueckgehst"	-0.0048
"zurueckgehen"	"zurueckgeht"	-0.0048
"zurueckgehen"	"zurueckgehest"	-0.0048
"zurueckgehen"	"zurueckgehet"	-0.0048
"zurueckgehen"	"zurueckging"	-0.0048
"zurueckgehen"	"zurueckgingst"	-0.0048
"zurueckgehen"	"zurueckgingen"	-0.0048
"zurueckgehen"	"zurueckgingt"	-0.0048
"zurueckgehen"	"zurueckginge"	-0.0048
"zurueckgehen"	"zurueckgingest"	-0.0048
"zurueckgehen"	"zurueckginget"	-0.0048
"zurueckgehen"	"zurueckgegangen"	-0.0048
"zurueckgeschickt"	"zurueckgeschickt"	-0.3377
"zurueckgeschickt"	"zurueckgeschickte"	-0.3377
"zurueckgeschickt"	"zurueckgeschicktem"	-0.3377
"zurueckgeschickt"	"zurueckgeschickten"	-0.3377
"zurueckgeschickt"	"zurueckgeschickter"	-0.3377
"zurueckgeschickt"	"zurueckgeschicktes"	-0.3377
"zurueckgewinnen"	"zurueckgewinnen"	0.004
"zurueckgewinnen"	"zurueckgewinne"	0.004
"zurueckgewinnen"	"zurueckgewinnst"	0.004
"zurueckgewinnen"	"zurueckgewinnest"	0.004
"zurueckgewinnen"	"zurueckgewinnt"	0.004
"zurueckgewinnen"	"zurueckgewinnet"	0.004
"zurueckgewinnen"	"zurueckgewann"	0.004
"zurueckgewinnen"	"zurueckgewannst"	0.004
"zurueckgewinnen"	"zurueckgewannen"	0.004
"zurueckgewinnen"	"zurueckgewannt"	0.004
"zurueckgewinnen"	"zurueckgewaenne"	0.004
"zurueckgewinnen"	"zurueckgewoenne"	0.004
"zurueckgewinnen"	"zurueckgewaennest"	0.004
"zurueckgewinnen"	"zurueckgewaennst"	0.004
"zurueckgewinnen"	"zurueckgewoennest"	0.004
"zurueckgewinnen"	"zurueckgewoennst"	0.004
"zurueckgewinnen"	"zurueckgewaennen"	0.004
"zurueckhalten"	"zurueckhalten"	-0.0048
"zurueckhalten"	"zurueckhalte"	-0.0048
"zurueckhalten"	"zurueckhaeltst"	-0.0048
"zurueckhalten"	"zurueckhaelt"	-0.0048
"zurueckhalten"	"zurueckhaltet"	-0.0048
"zurueckhalten"	"zurueckhaltest"	-0.0048
"zurueckhalten"	"zurueckhielt"	-0.0048
"zurueckhalten"	"zurueckhieltest"	-0.0048
"zurueckhalten"	"zurueckhieltst"	-0.0048
"zurueckhalten"	"zurueckhielten"	-0.0048
"zurueckhalten"	"zurueckhieltet"	-0.0048
"zurueckhalten"	"zurueckhielte"	-0.0048
"zurueckhalten"	"zurueckgehalten"	-0.0048
"zurueckschicken"	"zurueckschicken"	-0.331
